[2023-03-13 01:35:42 PM-train1.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.15561166666666668]
[2023-03-13 04:46:43 PM-train1.py-INFO:epoch: 44, dataset: CVC-ColonDB, dice: 0.5558550000000002]
[2023-03-13 04:47:06 PM-train1.py-INFO:epoch: 44, dataset: ETIS-LaribPolypDB, dice: 0.36892040816326543]
[2023-03-13 04:50:47 PM-train1.py-INFO:epoch: 45, dataset: CVC-300, dice: 0.733175]
[2023-03-13 04:50:48 PM-train1.py-INFO:epoch: 45, dataset: CVC-ClinicDB, dice: 0.8525048387096776]
[2023-03-13 04:50:52 PM-train1.py-INFO:epoch: 45, dataset: Kvasir, dice: 0.8327169999999998]
[2023-03-13 04:51:07 PM-train1.py-INFO:epoch: 45, dataset: CVC-ColonDB, dice: 0.6189555263157894]
[2023-03-13 04:51:30 PM-train1.py-INFO:epoch: 45, dataset: ETIS-LaribPolypDB, dice: 0.4971841836734693]
[2023-03-13 04:55:12 PM-train1.py-INFO:epoch: 46, dataset: CVC-300, dice: 0.7446983333333329]
[2023-03-13 04:55:14 PM-train1.py-INFO:epoch: 46, dataset: CVC-ClinicDB, dice: 0.8610177419354837]
[2023-03-13 04:55:18 PM-train1.py-INFO:epoch: 46, dataset: Kvasir, dice: 0.834597]
[2023-03-13 04:55:33 PM-train1.py-INFO:epoch: 46, dataset: CVC-ColonDB, dice: 0.6129971052631582]
[2023-03-13 04:55:55 PM-train1.py-INFO:epoch: 46, dataset: ETIS-LaribPolypDB, dice: 0.4602821428571431]
[2023-03-13 04:59:32 PM-train1.py-INFO:epoch: 47, dataset: CVC-300, dice: 0.7549499999999999]
[2023-03-13 04:59:33 PM-train1.py-INFO:epoch: 47, dataset: CVC-ClinicDB, dice: 0.8635500000000002]
[2023-03-13 04:59:37 PM-train1.py-INFO:epoch: 47, dataset: Kvasir, dice: 0.8375510000000002]
[2023-03-13 04:59:52 PM-train1.py-INFO:epoch: 47, dataset: CVC-ColonDB, dice: 0.6236578947368424]
[2023-03-13 05:00:14 PM-train1.py-INFO:epoch: 47, dataset: ETIS-LaribPolypDB, dice: 0.4142494897959187]
[2023-03-13 05:03:56 PM-train1.py-INFO:epoch: 48, dataset: CVC-300, dice: 0.7024816666666666]
[2023-03-13 05:03:58 PM-train1.py-INFO:epoch: 48, dataset: CVC-ClinicDB, dice: 0.8521758064516126]
[2023-03-13 05:04:02 PM-train1.py-INFO:epoch: 48, dataset: Kvasir, dice: 0.8193819999999996]
[2023-03-13 05:04:17 PM-train1.py-INFO:epoch: 48, dataset: CVC-ColonDB, dice: 0.5714831578947368]
[2023-03-13 05:04:40 PM-train1.py-INFO:epoch: 48, dataset: ETIS-LaribPolypDB, dice: 0.39110459183673474]
[2023-03-13 05:08:19 PM-train1.py-INFO:epoch: 49, dataset: CVC-300, dice: 0.7127166666666668]
[2023-03-13 05:08:21 PM-train1.py-INFO:epoch: 49, dataset: CVC-ClinicDB, dice: 0.8558370967741935]
[2023-03-13 05:08:25 PM-train1.py-INFO:epoch: 49, dataset: Kvasir, dice: 0.8291880000000004]
[2023-03-13 05:08:40 PM-train1.py-INFO:epoch: 49, dataset: CVC-ColonDB, dice: 0.6123578947368424]
[2023-03-13 05:09:02 PM-train1.py-INFO:epoch: 49, dataset: ETIS-LaribPolypDB, dice: 0.4055545918367346]
[2023-03-13 05:12:41 PM-train1.py-INFO:epoch: 50, dataset: CVC-300, dice: 0.7494066666666664]
[2023-03-13 05:12:43 PM-train1.py-INFO:epoch: 50, dataset: CVC-ClinicDB, dice: 0.8568354838709676]
[2023-03-13 05:12:47 PM-train1.py-INFO:epoch: 50, dataset: Kvasir, dice: 0.8209849999999999]
[2023-03-13 05:13:02 PM-train1.py-INFO:epoch: 50, dataset: CVC-ColonDB, dice: 0.6143805263157891]
[2023-03-13 05:13:24 PM-train1.py-INFO:epoch: 50, dataset: ETIS-LaribPolypDB, dice: 0.3939010204081635]
[2023-03-13 05:17:08 PM-train1.py-INFO:epoch: 51, dataset: CVC-300, dice: 0.7179950000000003]
[2023-03-13 05:17:10 PM-train1.py-INFO:epoch: 51, dataset: CVC-ClinicDB, dice: 0.8262709677419354]
[2023-03-13 05:17:14 PM-train1.py-INFO:epoch: 51, dataset: Kvasir, dice: 0.8091780000000002]
[2023-03-13 05:17:29 PM-train1.py-INFO:epoch: 51, dataset: CVC-ColonDB, dice: 0.599428421052631]
[2023-03-13 05:17:51 PM-train1.py-INFO:epoch: 51, dataset: ETIS-LaribPolypDB, dice: 0.4135806122448983]
[2023-03-13 05:21:33 PM-train1.py-INFO:epoch: 52, dataset: CVC-300, dice: 0.7726933333333332]
[2023-03-13 05:21:35 PM-train1.py-INFO:epoch: 52, dataset: CVC-ClinicDB, dice: 0.8689790322580647]
[2023-03-13 05:21:39 PM-train1.py-INFO:epoch: 52, dataset: Kvasir, dice: 0.8364809999999997]
[2023-03-13 05:21:54 PM-train1.py-INFO:epoch: 52, dataset: CVC-ColonDB, dice: 0.6148839473684209]
[2023-03-13 05:22:16 PM-train1.py-INFO:epoch: 52, dataset: ETIS-LaribPolypDB, dice: 0.4431362244897959]
[2023-03-13 05:26:01 PM-train1.py-INFO:epoch: 53, dataset: CVC-300, dice: 0.7813966666666669]
[2023-03-13 05:26:02 PM-train1.py-INFO:epoch: 53, dataset: CVC-ClinicDB, dice: 0.8550661290322582]
[2023-03-13 05:26:06 PM-train1.py-INFO:epoch: 53, dataset: Kvasir, dice: 0.8314289999999994]
[2023-03-13 05:26:21 PM-train1.py-INFO:epoch: 53, dataset: CVC-ColonDB, dice: 0.6173984210526308]
[2023-03-13 05:26:44 PM-train1.py-INFO:epoch: 53, dataset: ETIS-LaribPolypDB, dice: 0.46079846938775526]
[2023-03-13 05:30:30 PM-train1.py-INFO:epoch: 54, dataset: CVC-300, dice: 0.7245849999999999]
[2023-03-13 05:30:31 PM-train1.py-INFO:epoch: 54, dataset: CVC-ClinicDB, dice: 0.8605677419354837]
[2023-03-13 05:30:36 PM-train1.py-INFO:epoch: 54, dataset: Kvasir, dice: 0.8188389999999999]
[2023-03-13 05:30:51 PM-train1.py-INFO:epoch: 54, dataset: CVC-ColonDB, dice: 0.5978436842105267]
[2023-03-13 05:31:14 PM-train1.py-INFO:epoch: 54, dataset: ETIS-LaribPolypDB, dice: 0.3990739795918366]
[2023-03-13 05:35:08 PM-train1.py-INFO:epoch: 55, dataset: CVC-300, dice: 0.7312216666666664]
[2023-03-13 05:35:10 PM-train1.py-INFO:epoch: 55, dataset: CVC-ClinicDB, dice: 0.8576387096774194]
[2023-03-13 05:35:14 PM-train1.py-INFO:epoch: 55, dataset: Kvasir, dice: 0.828639]
[2023-03-13 05:35:30 PM-train1.py-INFO:epoch: 55, dataset: CVC-ColonDB, dice: 0.5933171052631576]
[2023-03-13 05:35:52 PM-train1.py-INFO:epoch: 55, dataset: ETIS-LaribPolypDB, dice: 0.3938341836734695]
[2023-03-13 05:39:38 PM-train1.py-INFO:epoch: 56, dataset: CVC-300, dice: 0.7939900000000001]
[2023-03-13 05:39:39 PM-train1.py-INFO:epoch: 56, dataset: CVC-ClinicDB, dice: 0.8254080645161292]
[2023-03-13 05:39:44 PM-train1.py-INFO:epoch: 56, dataset: Kvasir, dice: 0.8224779999999998]
[2023-03-13 05:39:59 PM-train1.py-INFO:epoch: 56, dataset: CVC-ColonDB, dice: 0.6035955263157895]
[2023-03-13 05:40:22 PM-train1.py-INFO:epoch: 56, dataset: ETIS-LaribPolypDB, dice: 0.41083826530612255]
[2023-03-13 05:44:06 PM-train1.py-INFO:epoch: 57, dataset: CVC-300, dice: 0.7288016666666667]
[2023-03-13 05:44:08 PM-train1.py-INFO:epoch: 57, dataset: CVC-ClinicDB, dice: 0.8651322580645159]
[2023-03-13 05:44:12 PM-train1.py-INFO:epoch: 57, dataset: Kvasir, dice: 0.8408189999999999]
[2023-03-13 05:44:28 PM-train1.py-INFO:epoch: 57, dataset: CVC-ColonDB, dice: 0.6118810526315785]
[2023-03-13 05:44:50 PM-train1.py-INFO:epoch: 57, dataset: ETIS-LaribPolypDB, dice: 0.4308280612244896]
[2023-03-13 05:48:35 PM-train1.py-INFO:epoch: 58, dataset: CVC-300, dice: 0.7529216666666669]
[2023-03-13 05:48:37 PM-train1.py-INFO:epoch: 58, dataset: CVC-ClinicDB, dice: 0.8620370967741935]
[2023-03-13 05:48:40 PM-train1.py-INFO:epoch: 58, dataset: Kvasir, dice: 0.8285429999999999]
[2023-03-13 05:48:55 PM-train1.py-INFO:epoch: 58, dataset: CVC-ColonDB, dice: 0.5924442105263154]
[2023-03-13 05:49:18 PM-train1.py-INFO:epoch: 58, dataset: ETIS-LaribPolypDB, dice: 0.40545561224489796]
[2023-03-13 05:52:55 PM-train1.py-INFO:epoch: 59, dataset: CVC-300, dice: 0.7839933333333331]
[2023-03-13 05:52:57 PM-train1.py-INFO:epoch: 59, dataset: CVC-ClinicDB, dice: 0.8482741935483871]
[2023-03-13 05:53:01 PM-train1.py-INFO:epoch: 59, dataset: Kvasir, dice: 0.8248479999999998]
[2023-03-13 05:53:16 PM-train1.py-INFO:epoch: 59, dataset: CVC-ColonDB, dice: 0.6059347368421055]
[2023-03-13 05:53:38 PM-train1.py-INFO:epoch: 59, dataset: ETIS-LaribPolypDB, dice: 0.4045923469387758]
[2023-03-13 05:57:15 PM-train1.py-INFO:epoch: 60, dataset: CVC-300, dice: 0.7414266666666666]
[2023-03-13 05:57:17 PM-train1.py-INFO:epoch: 60, dataset: CVC-ClinicDB, dice: 0.8691225806451612]
[2023-03-13 05:57:21 PM-train1.py-INFO:epoch: 60, dataset: Kvasir, dice: 0.8331579999999995]
[2023-03-13 05:57:36 PM-train1.py-INFO:epoch: 60, dataset: CVC-ColonDB, dice: 0.5974252631578946]
[2023-03-13 05:57:58 PM-train1.py-INFO:epoch: 60, dataset: ETIS-LaribPolypDB, dice: 0.41090306122448983]
[2023-03-13 06:01:34 PM-train1.py-INFO:epoch: 61, dataset: CVC-300, dice: 0.7388549999999999]
[2023-03-13 06:01:35 PM-train1.py-INFO:epoch: 61, dataset: CVC-ClinicDB, dice: 0.8665612903225801]
[2023-03-13 06:01:39 PM-train1.py-INFO:epoch: 61, dataset: Kvasir, dice: 0.8310319999999999]
[2023-03-13 06:01:54 PM-train1.py-INFO:epoch: 61, dataset: CVC-ColonDB, dice: 0.6110734210526315]
[2023-03-13 06:02:17 PM-train1.py-INFO:epoch: 61, dataset: ETIS-LaribPolypDB, dice: 0.4201688775510206]
[2023-03-13 06:05:53 PM-train1.py-INFO:epoch: 62, dataset: CVC-300, dice: 0.7099099999999997]
[2023-03-13 06:05:54 PM-train1.py-INFO:epoch: 62, dataset: CVC-ClinicDB, dice: 0.8457258064516131]
[2023-03-13 06:05:58 PM-train1.py-INFO:epoch: 62, dataset: Kvasir, dice: 0.8128569999999997]
[2023-03-13 06:06:13 PM-train1.py-INFO:epoch: 62, dataset: CVC-ColonDB, dice: 0.5617084210526311]
[2023-03-13 06:06:35 PM-train1.py-INFO:epoch: 62, dataset: ETIS-LaribPolypDB, dice: 0.3564750000000002]
[2023-03-13 06:10:12 PM-train1.py-INFO:epoch: 63, dataset: CVC-300, dice: 0.7449566666666666]
[2023-03-13 06:10:13 PM-train1.py-INFO:epoch: 63, dataset: CVC-ClinicDB, dice: 0.8625806451612906]
[2023-03-13 06:10:17 PM-train1.py-INFO:epoch: 63, dataset: Kvasir, dice: 0.8355480000000002]
[2023-03-13 06:10:32 PM-train1.py-INFO:epoch: 63, dataset: CVC-ColonDB, dice: 0.6178107894736844]
[2023-03-13 06:10:55 PM-train1.py-INFO:epoch: 63, dataset: ETIS-LaribPolypDB, dice: 0.431661224489796]
[2023-03-13 06:14:30 PM-train1.py-INFO:epoch: 64, dataset: CVC-300, dice: 0.7662683333333334]
[2023-03-13 06:14:32 PM-train1.py-INFO:epoch: 64, dataset: CVC-ClinicDB, dice: 0.8432016129032257]
[2023-03-13 06:14:36 PM-train1.py-INFO:epoch: 64, dataset: Kvasir, dice: 0.8108320000000003]
[2023-03-13 06:14:50 PM-train1.py-INFO:epoch: 64, dataset: CVC-ColonDB, dice: 0.5869560526315782]
[2023-03-13 06:15:13 PM-train1.py-INFO:epoch: 64, dataset: ETIS-LaribPolypDB, dice: 0.35301020408163286]
[2023-03-13 06:18:49 PM-train1.py-INFO:epoch: 65, dataset: CVC-300, dice: 0.7828]
[2023-03-13 06:18:50 PM-train1.py-INFO:epoch: 65, dataset: CVC-ClinicDB, dice: 0.8704209677419356]
[2023-03-13 06:18:54 PM-train1.py-INFO:epoch: 65, dataset: Kvasir, dice: 0.8310430000000001]
[2023-03-13 06:19:09 PM-train1.py-INFO:epoch: 65, dataset: CVC-ColonDB, dice: 0.6083673684210524]
[2023-03-13 06:19:32 PM-train1.py-INFO:epoch: 65, dataset: ETIS-LaribPolypDB, dice: 0.4336801020408163]
[2023-03-13 06:23:08 PM-train1.py-INFO:epoch: 66, dataset: CVC-300, dice: 0.761148333333333]
[2023-03-13 06:23:10 PM-train1.py-INFO:epoch: 66, dataset: CVC-ClinicDB, dice: 0.8608483870967741]
[2023-03-13 06:23:14 PM-train1.py-INFO:epoch: 66, dataset: Kvasir, dice: 0.8324360000000002]
[2023-03-13 06:23:29 PM-train1.py-INFO:epoch: 66, dataset: CVC-ColonDB, dice: 0.6040371052631581]
[2023-03-13 06:23:51 PM-train1.py-INFO:epoch: 66, dataset: ETIS-LaribPolypDB, dice: 0.4408464285714284]
[2023-03-13 06:27:27 PM-train1.py-INFO:epoch: 67, dataset: CVC-300, dice: 0.7161383333333333]
[2023-03-13 06:27:28 PM-train1.py-INFO:epoch: 67, dataset: CVC-ClinicDB, dice: 0.847908064516129]
[2023-03-13 06:27:32 PM-train1.py-INFO:epoch: 67, dataset: Kvasir, dice: 0.8205079999999999]
[2023-03-13 06:27:47 PM-train1.py-INFO:epoch: 67, dataset: CVC-ColonDB, dice: 0.573843684210526]
[2023-03-13 06:28:09 PM-train1.py-INFO:epoch: 67, dataset: ETIS-LaribPolypDB, dice: 0.4274770408163266]
[2023-03-13 06:31:45 PM-train1.py-INFO:epoch: 68, dataset: CVC-300, dice: 0.7163633333333332]
[2023-03-13 06:31:46 PM-train1.py-INFO:epoch: 68, dataset: CVC-ClinicDB, dice: 0.8632790322580645]
[2023-03-13 06:31:50 PM-train1.py-INFO:epoch: 68, dataset: Kvasir, dice: 0.8371749999999999]
[2023-03-13 06:32:05 PM-train1.py-INFO:epoch: 68, dataset: CVC-ColonDB, dice: 0.5989081578947364]
[2023-03-13 06:32:28 PM-train1.py-INFO:epoch: 68, dataset: ETIS-LaribPolypDB, dice: 0.4214326530612249]
[2023-03-13 06:36:04 PM-train1.py-INFO:epoch: 69, dataset: CVC-300, dice: 0.8022799999999997]
[2023-03-13 06:36:06 PM-train1.py-INFO:epoch: 69, dataset: CVC-ClinicDB, dice: 0.8642612903225808]
[2023-03-13 06:36:10 PM-train1.py-INFO:epoch: 69, dataset: Kvasir, dice: 0.8293540000000005]
[2023-03-13 06:36:25 PM-train1.py-INFO:epoch: 69, dataset: CVC-ColonDB, dice: 0.6175484210526313]
[2023-03-13 06:36:47 PM-train1.py-INFO:epoch: 69, dataset: ETIS-LaribPolypDB, dice: 0.44497244897959193]
[2023-03-13 06:40:23 PM-train1.py-INFO:epoch: 70, dataset: CVC-300, dice: 0.7401583333333336]
[2023-03-13 06:40:24 PM-train1.py-INFO:epoch: 70, dataset: CVC-ClinicDB, dice: 0.8583370967741935]
[2023-03-13 06:40:28 PM-train1.py-INFO:epoch: 70, dataset: Kvasir, dice: 0.8325339999999994]
[2023-03-13 06:40:43 PM-train1.py-INFO:epoch: 70, dataset: CVC-ColonDB, dice: 0.6082034210526314]
[2023-03-13 06:41:05 PM-train1.py-INFO:epoch: 70, dataset: ETIS-LaribPolypDB, dice: 0.4155836734693878]
[2023-03-13 06:44:41 PM-train1.py-INFO:epoch: 71, dataset: CVC-300, dice: 0.7511050000000002]
[2023-03-13 06:44:42 PM-train1.py-INFO:epoch: 71, dataset: CVC-ClinicDB, dice: 0.8662048387096778]
[2023-03-13 06:44:46 PM-train1.py-INFO:epoch: 71, dataset: Kvasir, dice: 0.8317030000000004]
[2023-03-13 06:45:01 PM-train1.py-INFO:epoch: 71, dataset: CVC-ColonDB, dice: 0.6134628947368419]
[2023-03-13 06:45:24 PM-train1.py-INFO:epoch: 71, dataset: ETIS-LaribPolypDB, dice: 0.3946005102040815]
[2023-03-13 06:49:01 PM-train1.py-INFO:epoch: 72, dataset: CVC-300, dice: 0.7493716666666669]
[2023-03-13 06:49:02 PM-train1.py-INFO:epoch: 72, dataset: CVC-ClinicDB, dice: 0.859166129032258]
[2023-03-13 06:49:06 PM-train1.py-INFO:epoch: 72, dataset: Kvasir, dice: 0.8288700000000001]
[2023-03-13 06:49:21 PM-train1.py-INFO:epoch: 72, dataset: CVC-ColonDB, dice: 0.6137376315789471]
[2023-03-13 06:49:43 PM-train1.py-INFO:epoch: 72, dataset: ETIS-LaribPolypDB, dice: 0.4052617346938776]
[2023-03-13 06:53:19 PM-train1.py-INFO:epoch: 73, dataset: CVC-300, dice: 0.7899583333333334]
[2023-03-13 06:53:20 PM-train1.py-INFO:epoch: 73, dataset: CVC-ClinicDB, dice: 0.868841935483871]
[2023-03-13 06:53:24 PM-train1.py-INFO:epoch: 73, dataset: Kvasir, dice: 0.8372970000000002]
[2023-03-13 06:53:39 PM-train1.py-INFO:epoch: 73, dataset: CVC-ColonDB, dice: 0.6220628947368424]
[2023-03-13 06:54:02 PM-train1.py-INFO:epoch: 73, dataset: ETIS-LaribPolypDB, dice: 0.43400714285714315]
[2023-03-13 06:57:37 PM-train1.py-INFO:epoch: 74, dataset: CVC-300, dice: 0.7614083333333336]
[2023-03-13 06:57:39 PM-train1.py-INFO:epoch: 74, dataset: CVC-ClinicDB, dice: 0.8579612903225804]
[2023-03-13 06:57:43 PM-train1.py-INFO:epoch: 74, dataset: Kvasir, dice: 0.8317999999999999]
[2023-03-13 06:57:58 PM-train1.py-INFO:epoch: 74, dataset: CVC-ColonDB, dice: 0.6020984210526316]
[2023-03-13 06:58:20 PM-train1.py-INFO:epoch: 74, dataset: ETIS-LaribPolypDB, dice: 0.38067806122449]
[2023-03-13 07:01:57 PM-train1.py-INFO:epoch: 75, dataset: CVC-300, dice: 0.7505949999999999]
[2023-03-13 07:01:59 PM-train1.py-INFO:epoch: 75, dataset: CVC-ClinicDB, dice: 0.8640145161290324]
[2023-03-13 07:02:03 PM-train1.py-INFO:epoch: 75, dataset: Kvasir, dice: 0.8285839999999998]
[2023-03-13 07:02:18 PM-train1.py-INFO:epoch: 75, dataset: CVC-ColonDB, dice: 0.581601578947368]
[2023-03-13 07:02:40 PM-train1.py-INFO:epoch: 75, dataset: ETIS-LaribPolypDB, dice: 0.413190306122449]
[2023-03-13 07:06:16 PM-train1.py-INFO:epoch: 76, dataset: CVC-300, dice: 0.7686383333333335]
[2023-03-13 07:06:18 PM-train1.py-INFO:epoch: 76, dataset: CVC-ClinicDB, dice: 0.8658709677419357]
[2023-03-13 07:06:22 PM-train1.py-INFO:epoch: 76, dataset: Kvasir, dice: 0.8326140000000001]
[2023-03-13 07:06:36 PM-train1.py-INFO:epoch: 76, dataset: CVC-ColonDB, dice: 0.6231926315789477]
[2023-03-13 07:06:59 PM-train1.py-INFO:epoch: 76, dataset: ETIS-LaribPolypDB, dice: 0.4337270408163268]
[2023-03-13 07:10:34 PM-train1.py-INFO:epoch: 77, dataset: CVC-300, dice: 0.7620566666666669]
[2023-03-13 07:10:36 PM-train1.py-INFO:epoch: 77, dataset: CVC-ClinicDB, dice: 0.8742177419354841]
[2023-03-13 07:10:40 PM-train1.py-INFO:epoch: 77, dataset: Kvasir, dice: 0.8364840000000002]
[2023-03-13 07:10:55 PM-train1.py-INFO:epoch: 77, dataset: CVC-ColonDB, dice: 0.6053510526315791]
[2023-03-13 07:11:17 PM-train1.py-INFO:epoch: 77, dataset: ETIS-LaribPolypDB, dice: 0.4232714285714285]
[2023-03-13 07:14:54 PM-train1.py-INFO:epoch: 78, dataset: CVC-300, dice: 0.7845916666666665]
[2023-03-13 07:14:56 PM-train1.py-INFO:epoch: 78, dataset: CVC-ClinicDB, dice: 0.8733112903225807]
[2023-03-13 07:15:00 PM-train1.py-INFO:epoch: 78, dataset: Kvasir, dice: 0.8327009999999997]
[2023-03-13 07:15:15 PM-train1.py-INFO:epoch: 78, dataset: CVC-ColonDB, dice: 0.6150613157894737]
[2023-03-13 07:15:38 PM-train1.py-INFO:epoch: 78, dataset: ETIS-LaribPolypDB, dice: 0.416508673469388]
[2023-03-13 07:19:13 PM-train1.py-INFO:epoch: 79, dataset: CVC-300, dice: 0.7497433333333334]
[2023-03-13 07:19:15 PM-train1.py-INFO:epoch: 79, dataset: CVC-ClinicDB, dice: 0.869477419354839]
[2023-03-13 07:19:19 PM-train1.py-INFO:epoch: 79, dataset: Kvasir, dice: 0.836306]
[2023-03-13 07:19:34 PM-train1.py-INFO:epoch: 79, dataset: CVC-ColonDB, dice: 0.5976605263157897]
[2023-03-13 07:19:56 PM-train1.py-INFO:epoch: 79, dataset: ETIS-LaribPolypDB, dice: 0.4209948979591839]
[2023-03-13 07:23:32 PM-train1.py-INFO:epoch: 80, dataset: CVC-300, dice: 0.7290683333333333]
[2023-03-13 07:23:34 PM-train1.py-INFO:epoch: 80, dataset: CVC-ClinicDB, dice: 0.8491290322580644]
[2023-03-13 07:23:37 PM-train1.py-INFO:epoch: 80, dataset: Kvasir, dice: 0.8234150000000001]
[2023-03-13 07:23:52 PM-train1.py-INFO:epoch: 80, dataset: CVC-ColonDB, dice: 0.5924097368421058]
[2023-03-13 07:24:15 PM-train1.py-INFO:epoch: 80, dataset: ETIS-LaribPolypDB, dice: 0.3848841836734695]
[2023-03-13 07:27:51 PM-train1.py-INFO:epoch: 81, dataset: CVC-300, dice: 0.7715500000000001]
[2023-03-13 07:27:53 PM-train1.py-INFO:epoch: 81, dataset: CVC-ClinicDB, dice: 0.8708677419354838]
[2023-03-13 07:27:57 PM-train1.py-INFO:epoch: 81, dataset: Kvasir, dice: 0.8340879999999996]
[2023-03-13 07:28:12 PM-train1.py-INFO:epoch: 81, dataset: CVC-ColonDB, dice: 0.6047847368421058]
[2023-03-13 07:28:34 PM-train1.py-INFO:epoch: 81, dataset: ETIS-LaribPolypDB, dice: 0.4310249999999999]
[2023-03-13 07:32:12 PM-train1.py-INFO:epoch: 82, dataset: CVC-300, dice: 0.7133149999999999]
[2023-03-13 07:32:13 PM-train1.py-INFO:epoch: 82, dataset: CVC-ClinicDB, dice: 0.8782903225806454]
[2023-03-13 07:32:17 PM-train1.py-INFO:epoch: 82, dataset: Kvasir, dice: 0.8211000000000002]
[2023-03-13 07:32:32 PM-train1.py-INFO:epoch: 82, dataset: CVC-ColonDB, dice: 0.5880007894736845]
[2023-03-13 07:32:54 PM-train1.py-INFO:epoch: 82, dataset: ETIS-LaribPolypDB, dice: 0.44028112244898]
[2023-03-13 07:36:32 PM-train1.py-INFO:epoch: 83, dataset: CVC-300, dice: 0.7659533333333335]
[2023-03-13 07:36:34 PM-train1.py-INFO:epoch: 83, dataset: CVC-ClinicDB, dice: 0.8710322580645163]
[2023-03-13 07:36:38 PM-train1.py-INFO:epoch: 83, dataset: Kvasir, dice: 0.8387209999999997]
[2023-03-13 07:36:53 PM-train1.py-INFO:epoch: 83, dataset: CVC-ColonDB, dice: 0.6061860526315782]
[2023-03-13 07:37:15 PM-train1.py-INFO:epoch: 83, dataset: ETIS-LaribPolypDB, dice: 0.43389489795918385]
[2023-03-13 07:40:55 PM-train1.py-INFO:epoch: 84, dataset: CVC-300, dice: 0.76539]
[2023-03-13 07:40:57 PM-train1.py-INFO:epoch: 84, dataset: CVC-ClinicDB, dice: 0.8623887096774193]
[2023-03-13 07:41:01 PM-train1.py-INFO:epoch: 84, dataset: Kvasir, dice: 0.8328409999999999]
[2023-03-13 07:41:16 PM-train1.py-INFO:epoch: 84, dataset: CVC-ColonDB, dice: 0.6022615789473688]
[2023-03-13 07:41:39 PM-train1.py-INFO:epoch: 84, dataset: ETIS-LaribPolypDB, dice: 0.40715714285714305]
[2023-03-13 07:45:20 PM-train1.py-INFO:epoch: 85, dataset: CVC-300, dice: 0.7851866666666667]
[2023-03-13 07:45:21 PM-train1.py-INFO:epoch: 85, dataset: CVC-ClinicDB, dice: 0.8762467741935486]
[2023-03-13 07:45:25 PM-train1.py-INFO:epoch: 85, dataset: Kvasir, dice: 0.8408270000000003]
[2023-03-13 07:45:40 PM-train1.py-INFO:epoch: 85, dataset: CVC-ColonDB, dice: 0.6112863157894741]
[2023-03-13 07:46:02 PM-train1.py-INFO:epoch: 85, dataset: ETIS-LaribPolypDB, dice: 0.44205102040816363]
[2023-03-13 07:49:55 PM-train1.py-INFO:epoch: 86, dataset: CVC-300, dice: 0.7827833333333335]
[2023-03-13 07:49:57 PM-train1.py-INFO:epoch: 86, dataset: CVC-ClinicDB, dice: 0.8666612903225809]
[2023-03-13 07:50:01 PM-train1.py-INFO:epoch: 86, dataset: Kvasir, dice: 0.8277020000000002]
[2023-03-13 07:50:16 PM-train1.py-INFO:epoch: 86, dataset: CVC-ColonDB, dice: 0.5992810526315793]
[2023-03-13 07:50:39 PM-train1.py-INFO:epoch: 86, dataset: ETIS-LaribPolypDB, dice: 0.4576841836734693]
[2023-03-13 07:54:36 PM-train1.py-INFO:epoch: 87, dataset: CVC-300, dice: 0.8110133333333334]
[2023-03-13 07:54:37 PM-train1.py-INFO:epoch: 87, dataset: CVC-ClinicDB, dice: 0.8655870967741939]
[2023-03-13 07:54:42 PM-train1.py-INFO:epoch: 87, dataset: Kvasir, dice: 0.8323929999999997]
[2023-03-13 07:54:57 PM-train1.py-INFO:epoch: 87, dataset: CVC-ColonDB, dice: 0.6000834210526321]
[2023-03-13 07:55:21 PM-train1.py-INFO:epoch: 87, dataset: ETIS-LaribPolypDB, dice: 0.43220306122449]
[2023-03-13 07:59:14 PM-train1.py-INFO:epoch: 88, dataset: CVC-300, dice: 0.7575116666666663]
[2023-03-13 07:59:16 PM-train1.py-INFO:epoch: 88, dataset: CVC-ClinicDB, dice: 0.8649951612903226]
[2023-03-13 07:59:21 PM-train1.py-INFO:epoch: 88, dataset: Kvasir, dice: 0.838725]
[2023-03-13 07:59:38 PM-train1.py-INFO:epoch: 88, dataset: CVC-ColonDB, dice: 0.6153497368421061]
[2023-03-13 08:00:04 PM-train1.py-INFO:epoch: 88, dataset: ETIS-LaribPolypDB, dice: 0.40070612244897985]
[2023-03-13 08:03:58 PM-train1.py-INFO:epoch: 89, dataset: CVC-300, dice: 0.7701116666666666]
[2023-03-13 08:04:00 PM-train1.py-INFO:epoch: 89, dataset: CVC-ClinicDB, dice: 0.8804967741935483]
[2023-03-13 08:04:04 PM-train1.py-INFO:epoch: 89, dataset: Kvasir, dice: 0.8384419999999996]
[2023-03-13 08:04:22 PM-train1.py-INFO:epoch: 89, dataset: CVC-ColonDB, dice: 0.6234315789473681]
[2023-03-13 08:04:47 PM-train1.py-INFO:epoch: 89, dataset: ETIS-LaribPolypDB, dice: 0.41213571428571444]
[2023-03-13 08:08:43 PM-train1.py-INFO:epoch: 90, dataset: CVC-300, dice: 0.7752099999999998]
[2023-03-13 08:08:45 PM-train1.py-INFO:epoch: 90, dataset: CVC-ClinicDB, dice: 0.8626241935483875]
[2023-03-13 08:08:49 PM-train1.py-INFO:epoch: 90, dataset: Kvasir, dice: 0.8393740000000003]
[2023-03-13 08:09:06 PM-train1.py-INFO:epoch: 90, dataset: CVC-ColonDB, dice: 0.609480789473685]
