[2023-03-20 04:13:39 PM-train.py-INFO:epoch: 1, dataset: CVC-300, dice: 0.7640616666666668]
[2023-03-20 07:43:45 PM-train.py-INFO:epoch: 46, dataset: CVC-ColonDB, dice: 0.7871657894736838]
[2023-03-20 07:44:09 PM-train.py-INFO:epoch: 46, dataset: ETIS-LaribPolypDB, dice: 0.717943367346939]
[2023-03-20 07:47:59 PM-train.py-INFO:epoch: 47, dataset: CVC-300, dice: 0.8892400000000001]
[2023-03-20 07:48:01 PM-train.py-INFO:epoch: 47, dataset: CVC-ClinicDB, dice: 0.9138967741935484]
[2023-03-20 07:48:07 PM-train.py-INFO:epoch: 47, dataset: Kvasir, dice: 0.9063009999999996]
[2023-03-20 07:48:27 PM-train.py-INFO:epoch: 47, dataset: CVC-ColonDB, dice: 0.7836984210526322]
[2023-03-20 07:48:51 PM-train.py-INFO:epoch: 47, dataset: ETIS-LaribPolypDB, dice: 0.7155581632653063]
[2023-03-20 07:52:46 PM-train.py-INFO:epoch: 48, dataset: CVC-300, dice: 0.874005]
[2023-03-20 07:52:48 PM-train.py-INFO:epoch: 48, dataset: CVC-ClinicDB, dice: 0.9087500000000002]
[2023-03-20 07:52:54 PM-train.py-INFO:epoch: 48, dataset: Kvasir, dice: 0.9071859999999999]
[2023-03-20 07:53:14 PM-train.py-INFO:epoch: 48, dataset: CVC-ColonDB, dice: 0.7635399999999998]
[2023-03-20 07:53:37 PM-train.py-INFO:epoch: 48, dataset: ETIS-LaribPolypDB, dice: 0.7187673469387756]
[2023-03-20 07:57:25 PM-train.py-INFO:epoch: 49, dataset: CVC-300, dice: 0.8811616666666663]
[2023-03-20 07:57:27 PM-train.py-INFO:epoch: 49, dataset: CVC-ClinicDB, dice: 0.9177741935483871]
[2023-03-20 07:57:32 PM-train.py-INFO:epoch: 49, dataset: Kvasir, dice: 0.9125200000000001]
[2023-03-20 07:57:53 PM-train.py-INFO:epoch: 49, dataset: CVC-ColonDB, dice: 0.7671584210526312]
[2023-03-20 07:58:16 PM-train.py-INFO:epoch: 49, dataset: ETIS-LaribPolypDB, dice: 0.7289316326530615]
[2023-03-20 08:02:10 PM-train.py-INFO:epoch: 50, dataset: CVC-300, dice: 0.8812933333333334]
[2023-03-20 08:02:12 PM-train.py-INFO:epoch: 50, dataset: CVC-ClinicDB, dice: 0.9120516129032258]
[2023-03-20 08:02:18 PM-train.py-INFO:epoch: 50, dataset: Kvasir, dice: 0.8988689999999998]
[2023-03-20 08:02:38 PM-train.py-INFO:epoch: 50, dataset: CVC-ColonDB, dice: 0.7830531578947372]
[2023-03-20 08:03:02 PM-train.py-INFO:epoch: 50, dataset: ETIS-LaribPolypDB, dice: 0.7060086734693883]
[2023-03-20 08:06:55 PM-train.py-INFO:epoch: 51, dataset: CVC-300, dice: 0.8831083333333333]
[2023-03-20 08:06:58 PM-train.py-INFO:epoch: 51, dataset: CVC-ClinicDB, dice: 0.9168241935483871]
[2023-03-20 08:07:03 PM-train.py-INFO:epoch: 51, dataset: Kvasir, dice: 0.9113790000000002]
[2023-03-20 08:07:23 PM-train.py-INFO:epoch: 51, dataset: CVC-ColonDB, dice: 0.8033463157894729]
[2023-03-20 08:07:47 PM-train.py-INFO:epoch: 51, dataset: ETIS-LaribPolypDB, dice: 0.7113811224489802]
[2023-03-20 08:11:38 PM-train.py-INFO:epoch: 52, dataset: CVC-300, dice: 0.8827883333333335]
[2023-03-20 08:11:40 PM-train.py-INFO:epoch: 52, dataset: CVC-ClinicDB, dice: 0.9209435483870967]
[2023-03-20 08:11:46 PM-train.py-INFO:epoch: 52, dataset: Kvasir, dice: 0.8893079999999992]
[2023-03-20 08:12:06 PM-train.py-INFO:epoch: 52, dataset: CVC-ColonDB, dice: 0.775113157894737]
[2023-03-20 08:12:29 PM-train.py-INFO:epoch: 52, dataset: ETIS-LaribPolypDB, dice: 0.6728015306122446]
[2023-03-20 08:16:22 PM-train.py-INFO:epoch: 53, dataset: CVC-300, dice: 0.87611]
[2023-03-20 08:16:24 PM-train.py-INFO:epoch: 53, dataset: CVC-ClinicDB, dice: 0.9189096774193549]
[2023-03-20 08:16:30 PM-train.py-INFO:epoch: 53, dataset: Kvasir, dice: 0.9004420000000001]
[2023-03-20 08:16:50 PM-train.py-INFO:epoch: 53, dataset: CVC-ColonDB, dice: 0.7996121052631573]
[2023-03-20 08:17:13 PM-train.py-INFO:epoch: 53, dataset: ETIS-LaribPolypDB, dice: 0.7039025510204083]
[2023-03-20 08:21:06 PM-train.py-INFO:epoch: 54, dataset: CVC-300, dice: 0.8879133333333331]
[2023-03-20 08:21:08 PM-train.py-INFO:epoch: 54, dataset: CVC-ClinicDB, dice: 0.9144903225806452]
[2023-03-20 08:21:14 PM-train.py-INFO:epoch: 54, dataset: Kvasir, dice: 0.9009190000000005]
[2023-03-20 08:21:34 PM-train.py-INFO:epoch: 54, dataset: CVC-ColonDB, dice: 0.7854876315789484]
[2023-03-20 08:21:57 PM-train.py-INFO:epoch: 54, dataset: ETIS-LaribPolypDB, dice: 0.7145964285714285]
[2023-03-20 08:25:51 PM-train.py-INFO:epoch: 55, dataset: CVC-300, dice: 0.8959933333333336]
[2023-03-20 08:25:53 PM-train.py-INFO:epoch: 55, dataset: CVC-ClinicDB, dice: 0.9099387096774191]
[2023-03-20 08:25:59 PM-train.py-INFO:epoch: 55, dataset: Kvasir, dice: 0.897343]
[2023-03-20 08:26:19 PM-train.py-INFO:epoch: 55, dataset: CVC-ColonDB, dice: 0.7620957894736827]
[2023-03-20 08:26:43 PM-train.py-INFO:epoch: 55, dataset: ETIS-LaribPolypDB, dice: 0.6884683673469388]
[2023-03-20 08:30:35 PM-train.py-INFO:epoch: 56, dataset: CVC-300, dice: 0.8900383333333334]
[2023-03-20 08:30:37 PM-train.py-INFO:epoch: 56, dataset: CVC-ClinicDB, dice: 0.916641935483871]
[2023-03-20 08:30:43 PM-train.py-INFO:epoch: 56, dataset: Kvasir, dice: 0.912063]
[2023-03-20 08:31:03 PM-train.py-INFO:epoch: 56, dataset: CVC-ColonDB, dice: 0.771803421052632]
[2023-03-20 08:31:27 PM-train.py-INFO:epoch: 56, dataset: ETIS-LaribPolypDB, dice: 0.7207612244897957]
[2023-03-20 08:35:21 PM-train.py-INFO:epoch: 57, dataset: CVC-300, dice: 0.8968483333333334]
[2023-03-20 08:35:23 PM-train.py-INFO:epoch: 57, dataset: CVC-ClinicDB, dice: 0.9185354838709681]
[2023-03-20 08:35:29 PM-train.py-INFO:epoch: 57, dataset: Kvasir, dice: 0.914393]
[2023-03-20 08:35:49 PM-train.py-INFO:epoch: 57, dataset: CVC-ColonDB, dice: 0.774268947368421]
[2023-03-20 08:36:13 PM-train.py-INFO:epoch: 57, dataset: ETIS-LaribPolypDB, dice: 0.7303790816326527]
[2023-03-20 08:40:03 PM-train.py-INFO:epoch: 58, dataset: CVC-300, dice: 0.8961649999999997]
[2023-03-20 08:40:06 PM-train.py-INFO:epoch: 58, dataset: CVC-ClinicDB, dice: 0.9142612903225809]
[2023-03-20 08:40:11 PM-train.py-INFO:epoch: 58, dataset: Kvasir, dice: 0.9164409999999998]
[2023-03-20 08:40:32 PM-train.py-INFO:epoch: 58, dataset: CVC-ColonDB, dice: 0.7821147368421054]
[2023-03-20 08:40:55 PM-train.py-INFO:epoch: 58, dataset: ETIS-LaribPolypDB, dice: 0.7448561224489797]
[2023-03-20 08:44:49 PM-train.py-INFO:epoch: 59, dataset: CVC-300, dice: 0.8923116666666666]
[2023-03-20 08:44:51 PM-train.py-INFO:epoch: 59, dataset: CVC-ClinicDB, dice: 0.9055774193548385]
[2023-03-20 08:44:57 PM-train.py-INFO:epoch: 59, dataset: Kvasir, dice: 0.9228530000000003]
[2023-03-20 08:45:17 PM-train.py-INFO:epoch: 59, dataset: CVC-ColonDB, dice: 0.7771363157894734]
[2023-03-20 08:45:41 PM-train.py-INFO:epoch: 59, dataset: ETIS-LaribPolypDB, dice: 0.7163882653061225]
[2023-03-20 08:49:36 PM-train.py-INFO:epoch: 60, dataset: CVC-300, dice: 0.9045449999999999]
[2023-03-20 08:49:38 PM-train.py-INFO:epoch: 60, dataset: CVC-ClinicDB, dice: 0.9253725806451613]
[2023-03-20 08:49:44 PM-train.py-INFO:epoch: 60, dataset: Kvasir, dice: 0.9144789999999999]
[2023-03-20 08:50:03 PM-train.py-INFO:epoch: 60, dataset: CVC-ColonDB, dice: 0.7670528947368417]
[2023-03-20 08:50:26 PM-train.py-INFO:epoch: 60, dataset: ETIS-LaribPolypDB, dice: 0.7346010204081628]
[2023-03-20 08:54:20 PM-train.py-INFO:epoch: 61, dataset: CVC-300, dice: 0.8842283333333334]
[2023-03-20 08:54:23 PM-train.py-INFO:epoch: 61, dataset: CVC-ClinicDB, dice: 0.9114919354838711]
[2023-03-20 08:54:28 PM-train.py-INFO:epoch: 61, dataset: Kvasir, dice: 0.9203900000000003]
[2023-03-20 08:54:49 PM-train.py-INFO:epoch: 61, dataset: CVC-ColonDB, dice: 0.7728239473684212]
[2023-03-20 08:55:12 PM-train.py-INFO:epoch: 61, dataset: ETIS-LaribPolypDB, dice: 0.7209403061224492]
[2023-03-20 08:59:02 PM-train.py-INFO:epoch: 62, dataset: CVC-300, dice: 0.8965633333333333]
[2023-03-20 08:59:04 PM-train.py-INFO:epoch: 62, dataset: CVC-ClinicDB, dice: 0.9145048387096774]
[2023-03-20 08:59:10 PM-train.py-INFO:epoch: 62, dataset: Kvasir, dice: 0.9160119999999999]
[2023-03-20 08:59:30 PM-train.py-INFO:epoch: 62, dataset: CVC-ColonDB, dice: 0.7803265789473682]
[2023-03-20 08:59:54 PM-train.py-INFO:epoch: 62, dataset: ETIS-LaribPolypDB, dice: 0.7222372448979593]
[2023-03-20 09:03:49 PM-train.py-INFO:epoch: 63, dataset: CVC-300, dice: 0.898215]
[2023-03-20 09:03:51 PM-train.py-INFO:epoch: 63, dataset: CVC-ClinicDB, dice: 0.9199548387096774]
[2023-03-20 09:03:57 PM-train.py-INFO:epoch: 63, dataset: Kvasir, dice: 0.9085940000000001]
[2023-03-20 09:04:18 PM-train.py-INFO:epoch: 63, dataset: CVC-ColonDB, dice: 0.7549342105263158]
[2023-03-20 09:04:41 PM-train.py-INFO:epoch: 63, dataset: ETIS-LaribPolypDB, dice: 0.7127193877551018]
[2023-03-20 09:08:33 PM-train.py-INFO:epoch: 64, dataset: CVC-300, dice: 0.9025983333333336]
[2023-03-20 09:08:36 PM-train.py-INFO:epoch: 64, dataset: CVC-ClinicDB, dice: 0.9143177419354837]
[2023-03-20 09:08:41 PM-train.py-INFO:epoch: 64, dataset: Kvasir, dice: 0.9113859999999998]
[2023-03-20 09:09:02 PM-train.py-INFO:epoch: 64, dataset: CVC-ColonDB, dice: 0.7733747368421046]
[2023-03-20 09:09:25 PM-train.py-INFO:epoch: 64, dataset: ETIS-LaribPolypDB, dice: 0.7470607142857137]
[2023-03-20 09:13:17 PM-train.py-INFO:epoch: 65, dataset: CVC-300, dice: 0.8911249999999998]
[2023-03-20 09:13:19 PM-train.py-INFO:epoch: 65, dataset: CVC-ClinicDB, dice: 0.9138838709677422]
[2023-03-20 09:13:25 PM-train.py-INFO:epoch: 65, dataset: Kvasir, dice: 0.8863179999999999]
[2023-03-20 09:13:46 PM-train.py-INFO:epoch: 65, dataset: CVC-ColonDB, dice: 0.7462997368421048]
[2023-03-20 09:14:09 PM-train.py-INFO:epoch: 65, dataset: ETIS-LaribPolypDB, dice: 0.6989698979591835]
[2023-03-20 09:18:01 PM-train.py-INFO:epoch: 66, dataset: CVC-300, dice: 0.8765483333333335]
[2023-03-20 09:18:04 PM-train.py-INFO:epoch: 66, dataset: CVC-ClinicDB, dice: 0.9205129032258061]
[2023-03-20 09:18:09 PM-train.py-INFO:epoch: 66, dataset: Kvasir, dice: 0.9079309999999995]
[2023-03-20 09:18:30 PM-train.py-INFO:epoch: 66, dataset: CVC-ColonDB, dice: 0.7885686842105261]
[2023-03-20 09:18:53 PM-train.py-INFO:epoch: 66, dataset: ETIS-LaribPolypDB, dice: 0.7114785714285716]
[2023-03-20 09:22:46 PM-train.py-INFO:epoch: 67, dataset: CVC-300, dice: 0.8958466666666667]
[2023-03-20 09:22:48 PM-train.py-INFO:epoch: 67, dataset: CVC-ClinicDB, dice: 0.927816129032258]
[2023-03-20 09:22:54 PM-train.py-INFO:epoch: 67, dataset: Kvasir, dice: 0.9081640000000004]
[2023-03-20 09:23:14 PM-train.py-INFO:epoch: 67, dataset: CVC-ColonDB, dice: 0.7993284210526312]
[2023-03-20 09:23:38 PM-train.py-INFO:epoch: 67, dataset: ETIS-LaribPolypDB, dice: 0.7151459183673473]
[2023-03-20 09:27:33 PM-train.py-INFO:epoch: 68, dataset: CVC-300, dice: 0.8926683333333336]
[2023-03-20 09:27:36 PM-train.py-INFO:epoch: 68, dataset: CVC-ClinicDB, dice: 0.9330290322580644]
[2023-03-20 09:27:41 PM-train.py-INFO:epoch: 68, dataset: Kvasir, dice: 0.9131380000000001]
[2023-03-20 09:28:02 PM-train.py-INFO:epoch: 68, dataset: CVC-ColonDB, dice: 0.7953955263157897]
[2023-03-20 09:28:26 PM-train.py-INFO:epoch: 68, dataset: ETIS-LaribPolypDB, dice: 0.7162724489795919]
[2023-03-20 09:32:14 PM-train.py-INFO:epoch: 69, dataset: CVC-300, dice: 0.8897883333333331]
[2023-03-20 09:32:17 PM-train.py-INFO:epoch: 69, dataset: CVC-ClinicDB, dice: 0.9297532258064518]
[2023-03-20 09:32:22 PM-train.py-INFO:epoch: 69, dataset: Kvasir, dice: 0.9201799999999998]
[2023-03-20 09:32:43 PM-train.py-INFO:epoch: 69, dataset: CVC-ColonDB, dice: 0.7939842105263161]
[2023-03-20 09:33:06 PM-train.py-INFO:epoch: 69, dataset: ETIS-LaribPolypDB, dice: 0.723936224489796]
[2023-03-20 09:36:57 PM-train.py-INFO:epoch: 70, dataset: CVC-300, dice: 0.8900866666666665]
[2023-03-20 09:36:59 PM-train.py-INFO:epoch: 70, dataset: CVC-ClinicDB, dice: 0.9290354838709678]
[2023-03-20 09:37:05 PM-train.py-INFO:epoch: 70, dataset: Kvasir, dice: 0.9207600000000004]
[2023-03-20 09:37:25 PM-train.py-INFO:epoch: 70, dataset: CVC-ColonDB, dice: 0.7872926315789479]
[2023-03-20 09:37:48 PM-train.py-INFO:epoch: 70, dataset: ETIS-LaribPolypDB, dice: 0.705879081632653]
[2023-03-20 09:41:43 PM-train.py-INFO:epoch: 71, dataset: CVC-300, dice: 0.8932966666666666]
[2023-03-20 09:41:46 PM-train.py-INFO:epoch: 71, dataset: CVC-ClinicDB, dice: 0.9231322580645163]
[2023-03-20 09:41:51 PM-train.py-INFO:epoch: 71, dataset: Kvasir, dice: 0.9178789999999999]
[2023-03-20 09:42:12 PM-train.py-INFO:epoch: 71, dataset: CVC-ColonDB, dice: 0.7835565789473686]
[2023-03-20 09:42:36 PM-train.py-INFO:epoch: 71, dataset: ETIS-LaribPolypDB, dice: 0.7485811224489796]
[2023-03-20 09:46:31 PM-train.py-INFO:epoch: 72, dataset: CVC-300, dice: 0.8868466666666666]
[2023-03-20 09:46:33 PM-train.py-INFO:epoch: 72, dataset: CVC-ClinicDB, dice: 0.925887096774193]
[2023-03-20 09:46:39 PM-train.py-INFO:epoch: 72, dataset: Kvasir, dice: 0.92144]
[2023-03-20 09:46:59 PM-train.py-INFO:epoch: 72, dataset: CVC-ColonDB, dice: 0.7905863157894745]
[2023-03-20 09:47:23 PM-train.py-INFO:epoch: 72, dataset: ETIS-LaribPolypDB, dice: 0.724392857142857]
[2023-03-20 09:51:14 PM-train.py-INFO:epoch: 73, dataset: CVC-300, dice: 0.8917766666666669]
[2023-03-20 09:51:16 PM-train.py-INFO:epoch: 73, dataset: CVC-ClinicDB, dice: 0.9162032258064514]
[2023-03-20 09:51:22 PM-train.py-INFO:epoch: 73, dataset: Kvasir, dice: 0.917982]
[2023-03-20 09:51:42 PM-train.py-INFO:epoch: 73, dataset: CVC-ColonDB, dice: 0.7720144736842105]
[2023-03-20 09:52:06 PM-train.py-INFO:epoch: 73, dataset: ETIS-LaribPolypDB, dice: 0.7323061224489793]
[2023-03-20 09:56:01 PM-train.py-INFO:epoch: 74, dataset: CVC-300, dice: 0.8816466666666667]
[2023-03-20 09:56:03 PM-train.py-INFO:epoch: 74, dataset: CVC-ClinicDB, dice: 0.9152403225806454]
[2023-03-20 09:56:09 PM-train.py-INFO:epoch: 74, dataset: Kvasir, dice: 0.9179689999999999]
[2023-03-20 09:56:29 PM-train.py-INFO:epoch: 74, dataset: CVC-ColonDB, dice: 0.7717444736842107]
[2023-03-20 09:56:53 PM-train.py-INFO:epoch: 74, dataset: ETIS-LaribPolypDB, dice: 0.7274862244897957]
[2023-03-20 10:00:42 PM-train.py-INFO:epoch: 75, dataset: CVC-300, dice: 0.8965616666666668]
[2023-03-20 10:00:45 PM-train.py-INFO:epoch: 75, dataset: CVC-ClinicDB, dice: 0.916741935483871]
[2023-03-20 10:00:50 PM-train.py-INFO:epoch: 75, dataset: Kvasir, dice: 0.9245769999999996]
[2023-03-20 10:01:11 PM-train.py-INFO:epoch: 75, dataset: CVC-ColonDB, dice: 0.7799913157894739]
[2023-03-20 10:01:34 PM-train.py-INFO:epoch: 75, dataset: ETIS-LaribPolypDB, dice: 0.7150010204081635]
[2023-03-20 10:05:26 PM-train.py-INFO:epoch: 76, dataset: CVC-300, dice: 0.8868266666666668]
[2023-03-20 10:05:29 PM-train.py-INFO:epoch: 76, dataset: CVC-ClinicDB, dice: 0.9254112903225803]
[2023-03-20 10:05:34 PM-train.py-INFO:epoch: 76, dataset: Kvasir, dice: 0.9235170000000003]
[2023-03-20 10:05:55 PM-train.py-INFO:epoch: 76, dataset: CVC-ColonDB, dice: 0.7823652631578943]
[2023-03-20 10:06:18 PM-train.py-INFO:epoch: 76, dataset: ETIS-LaribPolypDB, dice: 0.7384678571428576]
[2023-03-20 10:10:14 PM-train.py-INFO:epoch: 77, dataset: CVC-300, dice: 0.8903216666666666]
[2023-03-20 10:10:16 PM-train.py-INFO:epoch: 77, dataset: CVC-ClinicDB, dice: 0.9200209677419354]
[2023-03-20 10:10:22 PM-train.py-INFO:epoch: 77, dataset: Kvasir, dice: 0.9189209999999999]
[2023-03-20 10:10:43 PM-train.py-INFO:epoch: 77, dataset: CVC-ColonDB, dice: 0.7937668421052625]
[2023-03-20 10:11:06 PM-train.py-INFO:epoch: 77, dataset: ETIS-LaribPolypDB, dice: 0.7331193877551021]
[2023-03-20 10:15:02 PM-train.py-INFO:epoch: 78, dataset: CVC-300, dice: 0.8983366666666668]
[2023-03-20 10:15:04 PM-train.py-INFO:epoch: 78, dataset: CVC-ClinicDB, dice: 0.9188112903225806]
[2023-03-20 10:15:10 PM-train.py-INFO:epoch: 78, dataset: Kvasir, dice: 0.9199780000000007]
[2023-03-20 10:15:30 PM-train.py-INFO:epoch: 78, dataset: CVC-ColonDB, dice: 0.7739039473684217]
[2023-03-20 10:15:53 PM-train.py-INFO:epoch: 78, dataset: ETIS-LaribPolypDB, dice: 0.7381887755102042]
[2023-03-20 10:19:50 PM-train.py-INFO:epoch: 79, dataset: CVC-300, dice: 0.8697933333333334]
[2023-03-20 10:19:52 PM-train.py-INFO:epoch: 79, dataset: CVC-ClinicDB, dice: 0.9320596774193547]
[2023-03-20 10:19:58 PM-train.py-INFO:epoch: 79, dataset: Kvasir, dice: 0.899354]
[2023-03-20 10:20:18 PM-train.py-INFO:epoch: 79, dataset: CVC-ColonDB, dice: 0.7974542105263163]
[2023-03-20 10:20:41 PM-train.py-INFO:epoch: 79, dataset: ETIS-LaribPolypDB, dice: 0.7353081632653062]
[2023-03-20 10:24:35 PM-train.py-INFO:epoch: 80, dataset: CVC-300, dice: 0.8709866666666668]
[2023-03-20 10:24:38 PM-train.py-INFO:epoch: 80, dataset: CVC-ClinicDB, dice: 0.8999870967741935]
[2023-03-20 10:24:43 PM-train.py-INFO:epoch: 80, dataset: Kvasir, dice: 0.872784]
[2023-03-20 10:25:04 PM-train.py-INFO:epoch: 80, dataset: CVC-ColonDB, dice: 0.7505465789473676]
[2023-03-20 10:25:28 PM-train.py-INFO:epoch: 80, dataset: ETIS-LaribPolypDB, dice: 0.704808163265306]
[2023-03-20 10:29:23 PM-train.py-INFO:epoch: 81, dataset: CVC-300, dice: 0.8905366666666669]
[2023-03-20 10:29:26 PM-train.py-INFO:epoch: 81, dataset: CVC-ClinicDB, dice: 0.9300241935483871]
[2023-03-20 10:29:31 PM-train.py-INFO:epoch: 81, dataset: Kvasir, dice: 0.9018140000000001]
[2023-03-20 10:29:52 PM-train.py-INFO:epoch: 81, dataset: CVC-ColonDB, dice: 0.791873421052631]
[2023-03-20 10:30:15 PM-train.py-INFO:epoch: 81, dataset: ETIS-LaribPolypDB, dice: 0.7538607142857146]
[2023-03-20 10:34:10 PM-train.py-INFO:epoch: 82, dataset: CVC-300, dice: 0.8983383333333333]
[2023-03-20 10:34:13 PM-train.py-INFO:epoch: 82, dataset: CVC-ClinicDB, dice: 0.9238274193548387]
[2023-03-20 10:34:18 PM-train.py-INFO:epoch: 82, dataset: Kvasir, dice: 0.8948929999999997]
[2023-03-20 10:34:39 PM-train.py-INFO:epoch: 82, dataset: CVC-ColonDB, dice: 0.7915665789473686]
[2023-03-20 10:35:02 PM-train.py-INFO:epoch: 82, dataset: ETIS-LaribPolypDB, dice: 0.7392397959183679]
[2023-03-20 10:38:55 PM-train.py-INFO:epoch: 83, dataset: CVC-300, dice: 0.9088649999999998]
[2023-03-20 10:38:58 PM-train.py-INFO:epoch: 83, dataset: CVC-ClinicDB, dice: 0.9313548387096772]
[2023-03-20 10:39:03 PM-train.py-INFO:epoch: 83, dataset: Kvasir, dice: 0.8938160000000004]
[2023-03-20 10:39:23 PM-train.py-INFO:epoch: 83, dataset: CVC-ColonDB, dice: 0.799198421052632]
[2023-03-20 10:39:46 PM-train.py-INFO:epoch: 83, dataset: ETIS-LaribPolypDB, dice: 0.7605066326530613]
[2023-03-20 10:43:41 PM-train.py-INFO:epoch: 84, dataset: CVC-300, dice: 0.90326]
[2023-03-20 10:43:43 PM-train.py-INFO:epoch: 84, dataset: CVC-ClinicDB, dice: 0.9324887096774193]
[2023-03-20 10:43:49 PM-train.py-INFO:epoch: 84, dataset: Kvasir, dice: 0.8984180000000004]
[2023-03-20 10:44:09 PM-train.py-INFO:epoch: 84, dataset: CVC-ColonDB, dice: 0.8046344736842108]
[2023-03-20 10:44:32 PM-train.py-INFO:epoch: 84, dataset: ETIS-LaribPolypDB, dice: 0.7570734693877554]
[2023-03-20 10:48:25 PM-train.py-INFO:epoch: 85, dataset: CVC-300, dice: 0.9005600000000001]
[2023-03-20 10:48:27 PM-train.py-INFO:epoch: 85, dataset: CVC-ClinicDB, dice: 0.9334693548387099]
[2023-03-20 10:48:33 PM-train.py-INFO:epoch: 85, dataset: Kvasir, dice: 0.9003340000000003]
[2023-03-20 10:48:54 PM-train.py-INFO:epoch: 85, dataset: CVC-ColonDB, dice: 0.8071821052631576]
[2023-03-20 10:49:17 PM-train.py-INFO:epoch: 85, dataset: ETIS-LaribPolypDB, dice: 0.7575877551020413]
[2023-03-20 10:53:12 PM-train.py-INFO:epoch: 86, dataset: CVC-300, dice: 0.9012516666666667]
[2023-03-20 10:53:14 PM-train.py-INFO:epoch: 86, dataset: CVC-ClinicDB, dice: 0.9318806451612901]
[2023-03-20 10:53:20 PM-train.py-INFO:epoch: 86, dataset: Kvasir, dice: 0.9023690000000001]
[2023-03-20 10:53:40 PM-train.py-INFO:epoch: 86, dataset: CVC-ColonDB, dice: 0.8015344736842108]
[2023-03-20 10:54:03 PM-train.py-INFO:epoch: 86, dataset: ETIS-LaribPolypDB, dice: 0.7518637755102039]
[2023-03-20 10:57:51 PM-train.py-INFO:epoch: 87, dataset: CVC-300, dice: 0.9012849999999999]
[2023-03-20 10:57:53 PM-train.py-INFO:epoch: 87, dataset: CVC-ClinicDB, dice: 0.9338129032258061]
[2023-03-20 10:57:59 PM-train.py-INFO:epoch: 87, dataset: Kvasir, dice: 0.9057549999999993]
[2023-03-20 10:58:19 PM-train.py-INFO:epoch: 87, dataset: CVC-ColonDB, dice: 0.8035939473684218]
[2023-03-20 10:58:44 PM-train.py-INFO:epoch: 87, dataset: ETIS-LaribPolypDB, dice: 0.7461244897959186]
[2023-03-20 11:02:26 PM-train.py-INFO:epoch: 88, dataset: CVC-300, dice: 0.9082683333333332]
[2023-03-20 11:02:28 PM-train.py-INFO:epoch: 88, dataset: CVC-ClinicDB, dice: 0.9317645161290322]
[2023-03-20 11:02:33 PM-train.py-INFO:epoch: 88, dataset: Kvasir, dice: 0.907504]
[2023-03-20 11:02:54 PM-train.py-INFO:epoch: 88, dataset: CVC-ColonDB, dice: 0.7942252631578948]
[2023-03-20 11:03:18 PM-train.py-INFO:epoch: 88, dataset: ETIS-LaribPolypDB, dice: 0.7559015306122445]
[2023-03-20 11:07:00 PM-train.py-INFO:epoch: 89, dataset: CVC-300, dice: 0.9039783333333332]
[2023-03-20 11:07:03 PM-train.py-INFO:epoch: 89, dataset: CVC-ClinicDB, dice: 0.9343419354838709]
[2023-03-20 11:07:08 PM-train.py-INFO:epoch: 89, dataset: Kvasir, dice: 0.9047129999999997]
[2023-03-20 11:07:28 PM-train.py-INFO:epoch: 89, dataset: CVC-ColonDB, dice: 0.7910434210526316]
[2023-03-20 11:07:52 PM-train.py-INFO:epoch: 89, dataset: ETIS-LaribPolypDB, dice: 0.7484795918367347]
[2023-03-20 11:11:36 PM-train.py-INFO:epoch: 90, dataset: CVC-300, dice: 0.8828533333333334]
[2023-03-20 11:11:38 PM-train.py-INFO:epoch: 90, dataset: CVC-ClinicDB, dice: 0.8845919354838708]
[2023-03-20 11:11:43 PM-train.py-INFO:epoch: 90, dataset: Kvasir, dice: 0.8871910000000001]
[2023-03-20 11:12:03 PM-train.py-INFO:epoch: 90, dataset: CVC-ColonDB, dice: 0.7532760526315779]
[2023-03-20 11:12:28 PM-train.py-INFO:epoch: 90, dataset: ETIS-LaribPolypDB, dice: 0.6754423469387756]
[2023-03-20 11:16:09 PM-train.py-INFO:epoch: 91, dataset: CVC-300, dice: 0.8796466666666665]
[2023-03-20 11:16:12 PM-train.py-INFO:epoch: 91, dataset: CVC-ClinicDB, dice: 0.915461290322581]
[2023-03-20 11:16:17 PM-train.py-INFO:epoch: 91, dataset: Kvasir, dice: 0.9071030000000002]
[2023-03-20 11:16:38 PM-train.py-INFO:epoch: 91, dataset: CVC-ColonDB, dice: 0.7584905263157892]
[2023-03-20 11:17:02 PM-train.py-INFO:epoch: 91, dataset: ETIS-LaribPolypDB, dice: 0.7313158163265312]
[2023-03-20 11:20:44 PM-train.py-INFO:epoch: 92, dataset: CVC-300, dice: 0.8697216666666665]
[2023-03-20 11:20:47 PM-train.py-INFO:epoch: 92, dataset: CVC-ClinicDB, dice: 0.9245129032258066]
[2023-03-20 11:20:52 PM-train.py-INFO:epoch: 92, dataset: Kvasir, dice: 0.9124879999999997]
[2023-03-20 11:21:12 PM-train.py-INFO:epoch: 92, dataset: CVC-ColonDB, dice: 0.7825126315789472]
[2023-03-20 11:21:37 PM-train.py-INFO:epoch: 92, dataset: ETIS-LaribPolypDB, dice: 0.725754081632653]
[2023-03-20 11:25:20 PM-train.py-INFO:epoch: 93, dataset: CVC-300, dice: 0.8780866666666666]
[2023-03-20 11:25:22 PM-train.py-INFO:epoch: 93, dataset: CVC-ClinicDB, dice: 0.9241225806451614]
[2023-03-20 11:25:28 PM-train.py-INFO:epoch: 93, dataset: Kvasir, dice: 0.9153220000000001]
